sentence_id,sentence,source,subject,relation,object
228,"In automated planning, the agent has a specific goal.",Artificial intelligence,,,
229,"In automated decision-making, the agent has preferences—there are some situations it would prefer to be in, and some situations it is trying to avoid.",Artificial intelligence,,,
230,The decision-making agent assigns a number to each situation that measures how much the agent prefers it.,Artificial intelligence,The decision-making agent,assigns,a number
230,The decision-making agent assigns a number to each situation that measures how much the agent prefers it.,Artificial intelligence,The decision-making agent,measures,how much the agent prefers it
231,"For each possible action, it can calculate the ""expected utility"": the utility of all possible outcomes of the action, weighted by the probability that the outcome will occur.",Artificial intelligence,,,
232,It can then choose the action with the maximum expected utility.,Artificial intelligence,,,
233,"In classical planning, the agent knows exactly what the effect of any action will be.",Artificial intelligence,,,
234,"In most real-world problems, however, the agent may not be certain about the situation they are in and it may not know for certain what will happen after each possible action .",Artificial intelligence,,,
235,It must choose an action by making a probabilistic guess and then reassess the situation to see if the action worked.,Artificial intelligence,,,
236,"Alongside thorough testing and improvement based on previous decisions, having an explanation for why the agent took certain decisions is a way to build trust, especially when the decisions have to be relied upon.",Artificial intelligence,,,
237,"Artificial intelligence is technology that enables computers and machines to simulate human learning, comprehension, problem solving, decision making, creativity and autonomy.",https://www.ibm.com/think/topics/artificial-intelligence,,,
238,Applications and devices equipped with AI can see and identify objects.,https://www.ibm.com/think/topics/artificial-intelligence,,,
239,They can understand and respond to human language.,https://www.ibm.com/think/topics/artificial-intelligence,,,
240,They can learn from new information and experience.,https://www.ibm.com/think/topics/artificial-intelligence,,,
241,They can make detailed recommendations to users and experts.,https://www.ibm.com/think/topics/artificial-intelligence,,,
242,"They can act independently, replacing the need for human intelligence or intervention (a classic example being a self-driving car).",https://www.ibm.com/think/topics/artificial-intelligence,,,
243,"But in 2024, most AI researchers, practitioners and most AI-related headlines are focused on breakthroughs in generative AI , a technology that can create original text, images, video and other content.",https://www.ibm.com/think/topics/artificial-intelligence,,,
244,"To fully understand generative AI, it’s important to first understand the technologies on which generative AI tools are built: machine learning and deep learning .",https://www.ibm.com/think/topics/artificial-intelligence,,,
245,"Stay up to date on the most important—and intriguing—industry trends on AI, automation, data and beyond with the Think Newsletter, delivered twice weekly.",https://www.ibm.com/think/topics/artificial-intelligence,,,
246,See the IBM Privacy Statement .,https://www.ibm.com/think/topics/artificial-intelligence,,,
247,"A simple way to think about AI is as a series of nested or derivative concepts that have emerged over more than 70 years:
Directly underneath AI, we have machine learning, which involves creating models by training an algorithm to make predictions or decisions based on data.",https://www.ibm.com/think/topics/artificial-intelligence,,,
248,It encompasses a broad range of techniques that enable computers to learn from and make inferences based on data without being explicitly programmed for specific tasks.,https://www.ibm.com/think/topics/artificial-intelligence,,,
249,"There are many types of machine learning techniques or algorithms, including linear regression , logistic regression , decision trees , random forest , support vector machines , k-nearest neighbor , clustering and more.",https://www.ibm.com/think/topics/artificial-intelligence,,,
250,Each of these approaches is suited to different kinds of problems and data.,https://www.ibm.com/think/topics/artificial-intelligence,,,
251,But one of the most popular types of machine learning algorithm is called a neural network .,https://www.ibm.com/think/topics/artificial-intelligence,machine learning algorithm,is called,neural network
252,Neural networks are modeled after the human brain's structure and function.,https://www.ibm.com/think/topics/artificial-intelligence,,,
253,A neural network consists of interconnected layers of nodes that work together to process and analyze complex data.,https://www.ibm.com/think/topics/artificial-intelligence,,,
254,Neural networks are well suited to tasks that involve identifying complex patterns and relationships in large amounts of data.,https://www.ibm.com/think/topics/artificial-intelligence,,,
255,"The simplest form of machine learning is called supervised learning , which involves the use of labeled data sets to train algorithms to classify data or predict outcomes accurately.",https://www.ibm.com/think/topics/artificial-intelligence,,,
256,"In supervised learning, humans pair each training example with an output label.",https://www.ibm.com/think/topics/artificial-intelligence,,,
257,"The goal is for the model to learn the mapping between inputs and outputs in the training data, so it can predict the labels of new, unseen data.",https://www.ibm.com/think/topics/artificial-intelligence,,,
258,"Deep learning is a subset of machine learning that uses multilayered neural networks, called deep neural networks, that more closely simulate the complex decision-making power of the human brain.",https://www.ibm.com/think/topics/artificial-intelligence,,,
259,"Deep neural networks include an input layer, at least three but usually hundreds of hidden layers, and an output layer, unlike neural networks used in classic machine learning models, which usually have only one or two hidden layers.",https://www.ibm.com/think/topics/artificial-intelligence,Deep neural networks,include,an input layer
259,"Deep neural networks include an input layer, at least three but usually hundreds of hidden layers, and an output layer, unlike neural networks used in classic machine learning models, which usually have only one or two hidden layers.",https://www.ibm.com/think/topics/artificial-intelligence,Deep neural networks,include,at least three but usually hundreds of hidden layers
259,"Deep neural networks include an input layer, at least three but usually hundreds of hidden layers, and an output layer, unlike neural networks used in classic machine learning models, which usually have only one or two hidden layers.",https://www.ibm.com/think/topics/artificial-intelligence,Deep neural networks,include,an output layer
259,"Deep neural networks include an input layer, at least three but usually hundreds of hidden layers, and an output layer, unlike neural networks used in classic machine learning models, which usually have only one or two hidden layers.",https://www.ibm.com/think/topics/artificial-intelligence,neural networks used in classic machine learning models,usually have,only one or two hidden layers
260,"These multiple layers enable unsupervised learning : they can automate the extraction of features from large, unlabeled and unstructured data sets, and make their own predictions about what the data represents.",https://www.ibm.com/think/topics/artificial-intelligence,,,
261,"Because deep learning doesn’t require human intervention, it enables machine learning at a tremendous scale.",https://www.ibm.com/think/topics/artificial-intelligence,,,
262,"It is well suited to natural language processing , computer vision , and other tasks that involve the fast, accurate identification complex patterns and relationships in large amounts of data.",https://www.ibm.com/think/topics/artificial-intelligence,,,
263,Some form of deep learning powers most of the artificial intelligence applications in our lives today.,https://www.ibm.com/think/topics/artificial-intelligence,,,
264,"Deep learning also enables:
Generative AI, sometimes called ""gen AI"" , refers to deep learning models that can create complex original content such as long-form text, high-quality images, realistic video or audio and more in response to a user’s prompt or request.",https://www.ibm.com/think/topics/artificial-intelligence,Generative AI,is referred to as,deep learning models
264,"Deep learning also enables:
Generative AI, sometimes called ""gen AI"" , refers to deep learning models that can create complex original content such as long-form text, high-quality images, realistic video or audio and more in response to a user’s prompt or request.",https://www.ibm.com/think/topics/artificial-intelligence,Generative AI,can create,complex original content
264,"Deep learning also enables:
Generative AI, sometimes called ""gen AI"" , refers to deep learning models that can create complex original content such as long-form text, high-quality images, realistic video or audio and more in response to a user’s prompt or request.",https://www.ibm.com/think/topics/artificial-intelligence,Generative AI,can create,long-form text
264,"Deep learning also enables:
Generative AI, sometimes called ""gen AI"" , refers to deep learning models that can create complex original content such as long-form text, high-quality images, realistic video or audio and more in response to a user’s prompt or request.",https://www.ibm.com/think/topics/artificial-intelligence,Generative AI,can create,high-quality images
264,"Deep learning also enables:
Generative AI, sometimes called ""gen AI"" , refers to deep learning models that can create complex original content such as long-form text, high-quality images, realistic video or audio and more in response to a user’s prompt or request.",https://www.ibm.com/think/topics/artificial-intelligence,Generative AI,can create,realistic video
264,"Deep learning also enables:
Generative AI, sometimes called ""gen AI"" , refers to deep learning models that can create complex original content such as long-form text, high-quality images, realistic video or audio and more in response to a user’s prompt or request.",https://www.ibm.com/think/topics/artificial-intelligence,Generative AI,can create,audio
265,"At a high level, generative models encode a simplified representation of their training data, and then draw from that representation to create new work that’s similar, but not identical, to the original data.",https://www.ibm.com/think/topics/artificial-intelligence,,,
266,Generative models have been used for years in statistics to analyze numerical data.,https://www.ibm.com/think/topics/artificial-intelligence,,,
267,"But over the last decade, they evolved to analyze and generate more complex data types.",https://www.ibm.com/think/topics/artificial-intelligence,,,
268,This evolution coincided with the emergence of three sophisticated deep learning model types:,https://www.ibm.com/think/topics/artificial-intelligence,,,
269,Gain the knowledge to prioritize AI investments that drive business growth.,https://www.ibm.com/think/topics/artificial-intelligence,,,
270,Get started with our free AI Academy today and lead the future of AI in your organization.,https://www.ibm.com/think/topics/artificial-intelligence,,,
271,"In general, generative AI operates in three phases:
Generative AI begins with a ""foundation model""; a deep learning model that serves as the basis for multiple different types of generative AI applications.",https://www.ibm.com/think/topics/artificial-intelligence,Generative AI,begins with,a foundation model
271,"In general, generative AI operates in three phases:
Generative AI begins with a ""foundation model""; a deep learning model that serves as the basis for multiple different types of generative AI applications.",https://www.ibm.com/think/topics/artificial-intelligence,a foundation model,serves as the basis for,multiple different types of generative AI applications
272,"The most common foundation models today are large language models , created for text generation applications.",https://www.ibm.com/think/topics/artificial-intelligence,,,
273,"But there are also foundation models for image, video, sound or music generation, and multimodal foundation models that support several kinds of content.",https://www.ibm.com/think/topics/artificial-intelligence,,,
274,"To create a foundation model, practitioners train a deep learning algorithm on huge volumes of relevant raw, unstructured, unlabeled data, such as terabytes or petabytes of data text or images or video from the internet.",https://www.ibm.com/think/topics/artificial-intelligence,,,
275,"The training yields a neural network of billions of parameters encoded representations of the entities, patterns and relationships in the data that can generate content autonomously in response to prompts.",https://www.ibm.com/think/topics/artificial-intelligence,,,
276,"This training process is compute-intensive, time-consuming and expensive.",https://www.ibm.com/think/topics/artificial-intelligence,,,
277,Present-day climate change includes both global warming—the ongoing increase in global average temperature—and its wider effects on Earth's climate system.,Climate change,,,
278,Climate change in a broader sense also includes previous long-term changes to Earth's climate.,Climate change,,,
279,"The modern-day rise in global temperatures is driven by human activities, especially fossil fuel burning since the Industrial Revolution.",Climate change,,,
280,"Fossil fuel use, deforestation, and some agricultural and industrial practices release greenhouse gases.",Climate change,,,
281,"These gases absorb some of the heat that the Earth radiates after it warms from sunlight, warming the lower atmosphere.",Climate change,,,
282,"Earth's atmosphere now has roughly 50% more carbon dioxide, the main gas driving global warming, than it did at the end of the pre-industrial era, reaching levels not seen for millions of years.",Climate change,Earth's atmosphere,has roughly 50% more,carbon dioxide
282,"Earth's atmosphere now has roughly 50% more carbon dioxide, the main gas driving global warming, than it did at the end of the pre-industrial era, reaching levels not seen for millions of years.",Climate change,carbon dioxide,drives,global warming
282,"Earth's atmosphere now has roughly 50% more carbon dioxide, the main gas driving global warming, than it did at the end of the pre-industrial era, reaching levels not seen for millions of years.",Climate change,Earth's atmosphere,has levels of,carbon dioxide
282,"Earth's atmosphere now has roughly 50% more carbon dioxide, the main gas driving global warming, than it did at the end of the pre-industrial era, reaching levels not seen for millions of years.",Climate change,carbon dioxide,reaches levels not seen for,millions of years
283,Climate change has an increasingly large impact on the environment.,Climate change,,,
284,Heat waves and wildfires are becoming more common.,Climate change,,,
285,"Amplified warming in the Arctic has contributed to thawing permafrost, retreat of glaciers and sea ice decline.",Climate change,,,
286,"Higher temperatures are also causing more intense storms, droughts, and other weather extremes.",Climate change,,,
287,"Rapid environmental change in mountains, coral reefs, and the Arctic is forcing many species to relocate or become extinct.",Climate change,,,
288,"Even if efforts to minimize future warming are successful, some effects will continue for centuries.",Climate change,,,
289,"These include ocean heating, ocean acidification and sea level rise.",Climate change,,,
290,"Climate change threatens people with increased flooding, extreme heat, increased food and water scarcity, more disease, and economic loss.",Climate change,,,
291,Human migration and conflict can also be a result.,Climate change,,,
292,The World Health Organization calls climate change one of the biggest threats to global health in the 21st century.,Climate change,The World Health Organization,calls,climate change
292,The World Health Organization calls climate change one of the biggest threats to global health in the 21st century.,Climate change,The World Health Organization,calls,one of the biggest threats to global health
293,Societies and ecosystems will experience more severe risks without action to limit warming.,Climate change,,,
294,"Adapting to climate change through efforts like flood control measures or drought-resistant crops partially reduces climate change risks, although some limits to adaptation have already been reached.",Climate change,,,
295,"Poorer communities are responsible for a small share of global emissions, yet have the least ability to adapt and are most vulnerable to climate change.",Climate change,,,
296,"Many climate change impacts have been observed in the first decades of the 21st century, with 2024 the warmest on record at +1.60 °C since regular tracking began in 1850.",Climate change,,,
297,"Additional warming will increase these impacts and can trigger tipping points, such as melting all of the Greenland ice sheet.",Climate change,,,
298,"Under the 2015 Paris Agreement, nations collectively agreed to keep warming ""well under 2 °C"".",Climate change,,,
299,"However, with pledges made under the Agreement, global warming would still reach about 2.8 °C by the end of the century.",Climate change,,,
300,"There is widespread support for climate action worldwide, and most countries aim to stop emitting carbon dioxide.",Climate change,,,
301,"Fossil fuels can be phased out by stopping subsidising them, conserving energy and switching to energy sources that do not produce significant carbon pollution.",Climate change,,,
302,"These energy sources include wind, solar, hydro, and nuclear power.",Climate change,,,
303,"Cleanly generated electricity can replace fossil fuels for powering transportation, heating buildings, and running industrial processes.",Climate change,,,
304,"Carbon can also be removed from the atmosphere, for instance by increasing forest cover and farming with methods that store carbon in soil.",Climate change,,,
305,"Terminology
Before the 1980s, it was unclear whether the warming effect of increased greenhouse gases was stronger than the cooling effect of airborne particulates in air pollution.",Climate change,,,
306,Scientists used the term inadvertent climate modification to refer to human impacts on the climate at this time.,Climate change,Scientists,used the term,inadvertent climate modification
306,Scientists used the term inadvertent climate modification to refer to human impacts on the climate at this time.,Climate change,Scientists,refer to,human impacts on the climate at this time
307,"In the 1980s, the terms global warming and climate change became more common, often being used interchangeably.",Climate change,,,
308,"Scientifically, global warming refers only to increased global average surface temperature, while climate change describes both global warming and its effects on Earth's climate system, such as precipitation changes.",Climate change,,,
309,Climate change can also be used more broadly to include changes to the climate that have happened throughout Earth's history as result of natural processes.,Climate change,,,
310,The term anthropogenic climate change is sometimes used to describe climate change resulting from human activities.,Climate change,anthropogenic climate change,is used to describe,climate change resulting from human activities
311,Global warming—used as early as 1975—became the more popular term after NASA climate scientist James Hansen used it in his 1988 testimony in the U.S. Senate.,Climate change,Global warming,was used as early as,1975
311,Global warming—used as early as 1975—became the more popular term after NASA climate scientist James Hansen used it in his 1988 testimony in the U.S. Senate.,Climate change,Global warming,became the more popular term after,James Hansen
311,Global warming—used as early as 1975—became the more popular term after NASA climate scientist James Hansen used it in his 1988 testimony in the U.S. Senate.,Climate change,James Hansen,used the term,Global warming
311,Global warming—used as early as 1975—became the more popular term after NASA climate scientist James Hansen used it in his 1988 testimony in the U.S. Senate.,Climate change,James Hansen,used the term in his testimony,U.S. Senate
311,Global warming—used as early as 1975—became the more popular term after NASA climate scientist James Hansen used it in his 1988 testimony in the U.S. Senate.,Climate change,James Hansen,testified in the,U.S. Senate
311,Global warming—used as early as 1975—became the more popular term after NASA climate scientist James Hansen used it in his 1988 testimony in the U.S. Senate.,Climate change,James Hansen,used the term in his 1988 testimony in the,U.S. Senate
312,"Since the 2000s, usage of climate change has increased.",Climate change,,,
313,"Various scientists, politicians and media may use the terms climate crisis or climate emergency to talk about climate change, and may use the term global heating instead of global warming.",Climate change,scientists,may use the terms,climate crisis or climate emergency
313,"Various scientists, politicians and media may use the terms climate crisis or climate emergency to talk about climate change, and may use the term global heating instead of global warming.",Climate change,scientists,may use the term,global heating
313,"Various scientists, politicians and media may use the terms climate crisis or climate emergency to talk about climate change, and may use the term global heating instead of global warming.",Climate change,politicians,may use the terms,climate crisis or climate emergency
313,"Various scientists, politicians and media may use the terms climate crisis or climate emergency to talk about climate change, and may use the term global heating instead of global warming.",Climate change,politicians,may use the term,global heating
313,"Various scientists, politicians and media may use the terms climate crisis or climate emergency to talk about climate change, and may use the term global heating instead of global warming.",Climate change,media,may use the terms,climate crisis or climate emergency
313,"Various scientists, politicians and media may use the terms climate crisis or climate emergency to talk about climate change, and may use the term global heating instead of global warming.",Climate change,media,may use the term,global heating
313,"Various scientists, politicians and media may use the terms climate crisis or climate emergency to talk about climate change, and may use the term global heating instead of global warming.",Climate change,scientists,may use the term,global warming
313,"Various scientists, politicians and media may use the terms climate crisis or climate emergency to talk about climate change, and may use the term global heating instead of global warming.",Climate change,politicians,may use the term,global warming
313,"Various scientists, politicians and media may use the terms climate crisis or climate emergency to talk about climate change, and may use the term global heating instead of global warming.",Climate change,media,may use the term,global warming
314,"Global temperature rise
Temperatures prior to present-day global warming
Over the last few million years the climate cycled through ice ages.",Climate change,,,
315,"One of the hotter periods was the Last Interglacial, around 125,000 years ago, where temperatures were between 0.5 °C and 1.5 °C warmer than before the start of global warming.",Climate change,,,
316,This period saw sea levels 5 to 10 metres higher than today.,Climate change,,,
317,Climate change refers to long-term shifts in temperatures and weather patterns.,https://www.un.org/en/climatechange/what-is-climate-change,,,
318,"Such shifts can be natural, due to changes in the sun’s activity or large volcanic eruptions.",https://www.un.org/en/climatechange/what-is-climate-change,,,
319,"But since the 1800s, human activities have been the main driver of climate change , primarily due to the burning of fossil fuels like coal, oil and gas.",https://www.un.org/en/climatechange/what-is-climate-change,,,
320,"Burning fossil fuels generates greenhouse gas emissions that act like a blanket wrapped around the Earth, trapping the sun’s heat and raising temperatures.",https://www.un.org/en/climatechange/what-is-climate-change,,,
321,The main greenhouse gases that are causing climate change include carbon dioxide and methane.,https://www.un.org/en/climatechange/what-is-climate-change,carbon dioxide,are causing,climate change
321,The main greenhouse gases that are causing climate change include carbon dioxide and methane.,https://www.un.org/en/climatechange/what-is-climate-change,carbon dioxide,include,carbon dioxide
321,The main greenhouse gases that are causing climate change include carbon dioxide and methane.,https://www.un.org/en/climatechange/what-is-climate-change,carbon dioxide,include,methane
321,The main greenhouse gases that are causing climate change include carbon dioxide and methane.,https://www.un.org/en/climatechange/what-is-climate-change,methane,include,carbon dioxide
321,The main greenhouse gases that are causing climate change include carbon dioxide and methane.,https://www.un.org/en/climatechange/what-is-climate-change,methane,include,methane
321,The main greenhouse gases that are causing climate change include carbon dioxide and methane.,https://www.un.org/en/climatechange/what-is-climate-change,methane,are causing,climate change
322,"These come from using gasoline for driving a car or coal for heating a building, for example.",https://www.un.org/en/climatechange/what-is-climate-change,,,
323,Clearing land and cutting down forests can also release carbon dioxide.,https://www.un.org/en/climatechange/what-is-climate-change,,,
324,"Agriculture, oil and gas operations are major sources of methane emissions.",https://www.un.org/en/climatechange/what-is-climate-change,,,
325,"Energy, industry, transport, buildings, agriculture and land use are among the main sectors causing greenhouse gases.",https://www.un.org/en/climatechange/what-is-climate-change,,,
326,Climate scientists have showed that humans are responsible for virtually all global heating over the last 200 years.,https://www.un.org/en/climatechange/what-is-climate-change,Climate scientists,have showed,that
326,Climate scientists have showed that humans are responsible for virtually all global heating over the last 200 years.,https://www.un.org/en/climatechange/what-is-climate-change,Climate scientists,have showed,humans
326,Climate scientists have showed that humans are responsible for virtually all global heating over the last 200 years.,https://www.un.org/en/climatechange/what-is-climate-change,humans,are responsible for,global heating
326,Climate scientists have showed that humans are responsible for virtually all global heating over the last 200 years.,https://www.un.org/en/climatechange/what-is-climate-change,humans,are responsible for,virtually all global heating over the last 200 years
327,Human activities like the ones mentioned above are causing greenhouse gases that are warming the world faster than at any time in at least the last two thousand years.,https://www.un.org/en/climatechange/what-is-climate-change,,,
328,"The average temperature of the Earth’s surface is now about 1.42°C warmer than it was in the late 1800s-prior to the industrial revolution-and warmer than at any time in the last 100,000 years.",https://www.un.org/en/climatechange/what-is-climate-change,Earth's surface,is warmer than,it was in the late 1800s
328,"The average temperature of the Earth’s surface is now about 1.42°C warmer than it was in the late 1800s-prior to the industrial revolution-and warmer than at any time in the last 100,000 years.",https://www.un.org/en/climatechange/what-is-climate-change,Earth's surface,is warmer than,"at any time in the last 100,000 years"
329,"The last decade was the warmest on record , and each of the last four decades has been warmer than any previous decade since 1850.",https://www.un.org/en/climatechange/what-is-climate-change,,,
330,Many people think that climate change mainly means warmer temperatures.,https://www.un.org/en/climatechange/what-is-climate-change,,,
331,But temperature rise is only the beginning of the story.,https://www.un.org/en/climatechange/what-is-climate-change,,,
332,"Because the Earth is a system where everything is connected, changes in one area can influence changes in all others.",https://www.un.org/en/climatechange/what-is-climate-change,,,
333,"The consequences of climate change include, among others, intense droughts, water scarcity, severe fires, rising sea levels, flooding, melting polar ice, catastrophic storms and declining biodiversity.",https://www.un.org/en/climatechange/what-is-climate-change,,,
334,"Climate change can affect our health , ability to grow food, housing, safety and work.",https://www.un.org/en/climatechange/what-is-climate-change,,,
335,"Some of us are already more vulnerable to climate impacts, such as people living in small island nations and other developing countries.",https://www.un.org/en/climatechange/what-is-climate-change,,,
336,"Conditions like sea-level rise and saltwater intrusion have advanced to the point where entire communities have had to relocate, while protracted droughts are putting people at risk of famine.",https://www.un.org/en/climatechange/what-is-climate-change,,,
337,"In the future, the number of people displaced by weather-related events is expected to rise.",https://www.un.org/en/climatechange/what-is-climate-change,,,
338,"In a series of UN reports , thousands of scientists and government reviewers agreed that limiting global temperature rise to no more than 1.5°C would help us avoid the worst climate impacts and maintain a liveable climate.",https://www.un.org/en/climatechange/what-is-climate-change,,,
339,Yet policies currently in place point to up to 2.8°C of warming by the end of the century.,https://www.un.org/en/climatechange/what-is-climate-change,,,
340,"The emissions that cause climate change come from every part of the world and affect everyone, but some countries produce much more than others .",https://www.un.org/en/climatechange/what-is-climate-change,,,
341,"The six biggest emitters (China, the United States of America, India, the European Union, the Russian Federation, and Indonesia) together account for more than half of all global greenhouse gas emissions.",https://www.un.org/en/climatechange/what-is-climate-change,China,account for,more than half of all global greenhouse gas emissions
341,"The six biggest emitters (China, the United States of America, India, the European Union, the Russian Federation, and Indonesia) together account for more than half of all global greenhouse gas emissions.",https://www.un.org/en/climatechange/what-is-climate-change,the United States of America,account for,more than half of all global greenhouse gas emissions
341,"The six biggest emitters (China, the United States of America, India, the European Union, the Russian Federation, and Indonesia) together account for more than half of all global greenhouse gas emissions.",https://www.un.org/en/climatechange/what-is-climate-change,India,account for,more than half of all global greenhouse gas emissions
341,"The six biggest emitters (China, the United States of America, India, the European Union, the Russian Federation, and Indonesia) together account for more than half of all global greenhouse gas emissions.",https://www.un.org/en/climatechange/what-is-climate-change,the European Union,account for,more than half of all global greenhouse gas emissions
341,"The six biggest emitters (China, the United States of America, India, the European Union, the Russian Federation, and Indonesia) together account for more than half of all global greenhouse gas emissions.",https://www.un.org/en/climatechange/what-is-climate-change,the Russian Federation,account for,more than half of all global greenhouse gas emissions
341,"The six biggest emitters (China, the United States of America, India, the European Union, the Russian Federation, and Indonesia) together account for more than half of all global greenhouse gas emissions.",https://www.un.org/en/climatechange/what-is-climate-change,Indonesia,account for,more than half of all global greenhouse gas emissions
342,"By contrast, the 45 least developed countries contribute only 3 per cent of global greenhouse gas emissions.",https://www.un.org/en/climatechange/what-is-climate-change,,,
343,"Everyone must take climate action, but people and countries creating more of the problem have a greater responsibility to act first.",https://www.un.org/en/climatechange/what-is-climate-change,,,
344,Many climate change solutions can deliver economic benefits while improving our lives and protecting the environment.,https://www.un.org/en/climatechange/what-is-climate-change,,,
345,"We also have global frameworks and agreements to guide progress, such as the Sustainable Development Goals , the UN Framework Convention on Climate Change and the Paris Agreement .",https://www.un.org/en/climatechange/what-is-climate-change,Sustainable Development Goals,are a part of,global frameworks and agreements
345,"We also have global frameworks and agreements to guide progress, such as the Sustainable Development Goals , the UN Framework Convention on Climate Change and the Paris Agreement .",https://www.un.org/en/climatechange/what-is-climate-change,Sustainable Development Goals,are a part of,guidance for progress
345,"We also have global frameworks and agreements to guide progress, such as the Sustainable Development Goals , the UN Framework Convention on Climate Change and the Paris Agreement .",https://www.un.org/en/climatechange/what-is-climate-change,UN Framework Convention on Climate Change,is a part of,global frameworks and agreements
345,"We also have global frameworks and agreements to guide progress, such as the Sustainable Development Goals , the UN Framework Convention on Climate Change and the Paris Agreement .",https://www.un.org/en/climatechange/what-is-climate-change,UN Framework Convention on Climate Change,is a part of,guidance for progress
345,"We also have global frameworks and agreements to guide progress, such as the Sustainable Development Goals , the UN Framework Convention on Climate Change and the Paris Agreement .",https://www.un.org/en/climatechange/what-is-climate-change,Paris Agreement,is a part of,global frameworks and agreements
345,"We also have global frameworks and agreements to guide progress, such as the Sustainable Development Goals , the UN Framework Convention on Climate Change and the Paris Agreement .",https://www.un.org/en/climatechange/what-is-climate-change,Paris Agreement,is a part of,guidance for progress
346,"Three broad categories of action are: cutting emissions, adapting to climate impacts and financing required adjustments.",https://www.un.org/en/climatechange/what-is-climate-change,,,
347,Switching energy systems from fossil fuels to renewables like solar or wind will reduce the emissions driving climate change.,https://www.un.org/en/climatechange/what-is-climate-change,,,
348,But we have to act now.,https://www.un.org/en/climatechange/what-is-climate-change,,,
349,"While a growing number of countries is committing to net zero emissions by 2050, emissions must be cut in half by 2030 to keep warming below 1.5°C.",https://www.un.org/en/climatechange/what-is-climate-change,,,
350,"Achieving this means huge declines in the use of coal, oil and gas: production and consumption of all fossil fuels need to be cut by at least 30 per cent by 2030 in order to prevent catastrophic levels of climate change.",https://www.un.org/en/climatechange/what-is-climate-change,,,
351,"Adapting to climate consequences protects people, homes, businesses, livelihoods, infrastructure and natural ecosystems.",https://www.un.org/en/climatechange/what-is-climate-change,,,
352,It covers current impacts and those likely in the future.,https://www.un.org/en/climatechange/what-is-climate-change,,,
353,Adaptation will be required everywhere but must be prioritized now for the most vulnerable people with the fewest resources to cope with climate hazards.,https://www.un.org/en/climatechange/what-is-climate-change,,,
354,The rate of return can be high.,https://www.un.org/en/climatechange/what-is-climate-change,,,
355,"Early warning systems for disasters, for instance, save lives and property, and can deliver benefits up to 10 times the initial cost.",https://www.un.org/en/climatechange/what-is-climate-change,,,
356,Climate action requires significant financial investments by governments and businesses.,https://www.un.org/en/climatechange/what-is-climate-change,governments,require,significant financial investments
356,Climate action requires significant financial investments by governments and businesses.,https://www.un.org/en/climatechange/what-is-climate-change,businesses,require,significant financial investments
357,"Penicillins are a group of β-lactam antibiotics originally obtained from Penicillium moulds, principally P. chrysogenum and P. rubens.",Penicillin,Penicillins,are a group of,β-lactam antibiotics
357,"Penicillins are a group of β-lactam antibiotics originally obtained from Penicillium moulds, principally P. chrysogenum and P. rubens.",Penicillin,Penicillins,are originally obtained from,Penicillium moulds
357,"Penicillins are a group of β-lactam antibiotics originally obtained from Penicillium moulds, principally P. chrysogenum and P. rubens.",Penicillin,Penicillins,are originally obtained from,P. chrysogenum
357,"Penicillins are a group of β-lactam antibiotics originally obtained from Penicillium moulds, principally P. chrysogenum and P. rubens.",Penicillin,Penicillins,are originally obtained from,P. rubens
358,Most penicillins in clinical use are synthesised by P. chrysogenum using deep tank fermentation and then purified.,Penicillin,P. chrysogenum,uses,deep tank fermentation
358,Most penicillins in clinical use are synthesised by P. chrysogenum using deep tank fermentation and then purified.,Penicillin,P. chrysogenum,purifies,penicillins
358,Most penicillins in clinical use are synthesised by P. chrysogenum using deep tank fermentation and then purified.,Penicillin,penicillins,are synthesised by,P. chrysogenum
359,"A number of natural penicillins have been discovered, but only two purified compounds are in clinical use: penicillin G and penicillin V .",Penicillin,penicillin G,are in clinical use,penicillin V
359,"A number of natural penicillins have been discovered, but only two purified compounds are in clinical use: penicillin G and penicillin V .",Penicillin,penicillin V,are in clinical use,penicillin G
360,Penicillins were among the first medications to be effective against many bacterial infections caused by staphylococci and streptococci.,Penicillin,Penicillins,were effective against,many bacterial infections caused by staphylococci and streptococci
360,Penicillins were among the first medications to be effective against many bacterial infections caused by staphylococci and streptococci.,Penicillin,Penicillins,were among the first medications,to be effective against many bacterial infections caused by staphylococci and streptococci
361,"They are still widely used today for various bacterial infections, though many types of bacteria have developed resistance following extensive use.",Penicillin,,,
362,"In the United States, 10% of the population claims penicillin allergies, but because the frequency of positive skin test results decreases by 10% with each year of avoidance, 90% of these patients can eventually tolerate penicillin.",Penicillin,penicillin allergies,are claimed by,10% of the population in the United States
362,"In the United States, 10% of the population claims penicillin allergies, but because the frequency of positive skin test results decreases by 10% with each year of avoidance, 90% of these patients can eventually tolerate penicillin.",Penicillin,the frequency of positive skin test results,decreases by,10% with each year of avoidance
362,"In the United States, 10% of the population claims penicillin allergies, but because the frequency of positive skin test results decreases by 10% with each year of avoidance, 90% of these patients can eventually tolerate penicillin.",Penicillin,these patients,can eventually tolerate,penicillin
363,"Additionally, those with penicillin allergies can usually tolerate cephalosporins because the immunoglobulin E cross-reactivity is only 3%.",Penicillin,penicillin allergies,can be tolerated by,cephalosporins
363,"Additionally, those with penicillin allergies can usually tolerate cephalosporins because the immunoglobulin E cross-reactivity is only 3%.",Penicillin,cephalosporins,are similar to,penicillin
